No.,Time,Source,Destination,Protocol,Length,Info
260,15.034104,192.168.153.38,224.0.0.251,MDNS,81,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
261,15.034104,fe80::612c:2d29:c4a2:b29b,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
262,15.034365,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,101,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
263,15.034365,fe80::612c:2d29:c4a2:b29b,ff02::1:3,LLMNR,95,Standard query 0x8daf ANY DESKTOP-9LU9VLB
264,15.034365,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
265,15.034365,192.168.153.38,224.0.0.252,LLMNR,75,Standard query 0x8daf ANY DESKTOP-9LU9VLB
266,15.034365,192.168.153.38,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
267,15.034365,192.168.153.38,224.0.0.251,MDNS,81,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
268,15.034834,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,101,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
269,15.034834,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
270,15.034834,192.168.153.38,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
271,15.036052,192.168.153.38,224.0.0.251,MDNS,81,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
272,15.036244,fe80::612c:2d29:c4a2:b29b,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
273,15.036244,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,101,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
274,15.036244,fe80::612c:2d29:c4a2:b29b,ff02::1:3,LLMNR,95,Standard query 0xdb42 ANY DESKTOP-9LU9VLB
275,15.036244,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
276,15.036244,192.168.153.38,224.0.0.252,LLMNR,75,Standard query 0xdb42 ANY DESKTOP-9LU9VLB
277,15.036244,192.168.153.38,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
278,15.036244,192.168.153.38,224.0.0.251,MDNS,81,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
279,15.036778,fe80::612c:2d29:c4a2:b29b,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
280,15.036778,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,101,"Standard query 0x0000 ANY DESKTOP-9LU9VLB.local, ""QM"" question"
281,15.036778,fe80::612c:2d29:c4a2:b29b,ff02::fb,MDNS,139,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
282,15.036778,192.168.153.38,224.0.0.251,MDNS,119,Standard query response 0x0000 AAAA fe80::612c:2d29:c4a2:b29b A 192.168.153.38
283,15.044853,SamsungElect_de:b8:86,Broadcast,ARP,60,Who has 192.168.153.254? Tell 192.168.153.38
284,15.084774,142.251.42.202,203.153.148.17,UDP,201,443  >  63123 Len=159
285,15.084774,203.153.147.232,224.0.0.251,IGMPv2,60,"Membership Query, specific for group 224.0.0.251"
286,15.084892,203.153.147.232,224.0.0.252,IGMPv2,60,"Membership Query, specific for group 224.0.0.252"
287,15.117243,203.153.148.17,142.251.42.202,UDP,75,63123  >  443 Len=33
288,15.124522,MTNElectroni_01:19:58,Broadcast,RLDP,60,Network Loop Detection
289,15.137264,203.153.147.232,224.0.0.252,IGMPv2,60,"Membership Query, specific for group 224.0.0.252"
290,15.137885,203.153.147.232,224.0.0.251,IGMPv2,60,"Membership Query, specific for group 224.0.0.251"
291,15.13854,203.153.147.232,224.0.0.252,IGMPv2,60,"Membership Query, specific for group 224.0.0.252"
292,15.220353,fe80::77b:1dfc:40f9:9fde,ff02::c,UDP,718,49772  >  3702 Len=656
293,15.272636,SamsungElect_de:b8:86,Broadcast,ARP,60,Who has 192.168.153.254? Tell 192.168.153.38
294,15.35551,SamsungElect_84:72:75,Broadcast,ARP,60,Who has 192.168.153.38? Tell 203.252.195.207
295,15.429834,ExtremeNetwo_9a:57:87,Broadcast,ARP,60,Who has 203.153.148.11? Tell 203.153.148.180
296,15.446876,203.153.148.17,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252
297,15.446943,203.153.148.17,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251
298,15.477484,SamsungElect_e3:3a:a3,Broadcast,ARP,60,Who has 192.168.153.38? Tell 192.168.153.247
299,15.477484,SamsungElect_de:b8:86,Broadcast,ARP,60,Who has 192.168.153.38? (ARP Probe)
300,15.477947,fe80::612c:2d29:c4a2:b29b,ff02::16,ICMPv6,130,Multicast Listener Report Message v2
301,15.505263,GigaByteTech_6c:4d:e0,Broadcast,ARP,60,Who has 192.168.153.38? Tell 203.153.147.17
302,15.521596,ASUSTekCOMPU_5c:56:cb,Broadcast,ARP,60,Who has 192.168.153.38? Tell 203.153.146.82
303,15.600671,Ubiquoss_5f:e6:16,Broadcast,ARP,60,Who has 203.153.146.231? Tell 203.153.146.238
304,15.620395,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
305,15.621082,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
306,15.638227,ASUSTekCOMPU_12:54:1a,Broadcast,ARP,60,Who has 169.254.169.254? Tell 203.252.195.6
307,15.720735,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
308,15.720735,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
309,15.767161,203.153.148.17,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
310,15.778647,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
311,15.791636,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
312,15.923384,fe80::c803:b4be:872a:9448,ff02::1:ff28:fbee,ICMPv6,86,Neighbor Solicitation for fe80::3e52:82ff:fe28:fbee from 98:83:89:84:72:75
313,15.931946,ExtremeNetwo_99:f3:e0,Broadcast,ARP,60,Who has 203.153.148.37? Tell 203.153.148.179
314,15.955306,SamsungElect_89:04:5c,Broadcast,ARP,60,Who has 203.153.147.150? Tell 203.153.147.91
315,15.974119,ExtremeNetwo_9b:97:71,Broadcast,ARP,60,Who has 203.153.148.37? Tell 203.153.148.177
316,16.015824,ExtremeNetwo_99:f4:35,Broadcast,ARP,60,Who has 203.153.148.37? Tell 203.153.148.178
317,16.029177,192.168.153.192,224.0.0.251,IGMPv2,60,Membership Report group 224.0.0.251
318,16.04087,fe80::7a3f:68bb:427b:c0f6,ff02::1:ffff:ad6d,ICMPv6,86,Neighbor Solicitation for fe80::86a9:3eff:feff:ad6d from 54:b2:03:e7:cf:08
319,16.049783,ExtremeNetwo_9a:57:87,Broadcast,ARP,60,Who has 203.153.148.37? Tell 203.153.148.180
320,16.114535,203.153.147.232,224.0.0.251,IGMPv2,60,"Membership Query, specific for group 224.0.0.251"
321,16.114535,203.153.147.232,224.0.0.252,IGMPv2,60,"Membership Query, specific for group 224.0.0.252"
322,16.285062,fe80::77b:1dfc:40f9:9fde,ff02::c,UDP,718,49772  >  3702 Len=656
323,16.362925,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
324,16.367182,HongRuiOptic_0a:3b:ee,Broadcast,RLDP,60,Network Loop Detection
325,16.430938,ASUSTekCOMPU_12:54:1a,Broadcast,ARP,60,Who has 169.254.169.254? Tell 203.252.195.6
326,16.437086,203.153.148.17,224.0.0.251,IGMPv2,46,Membership Report group 224.0.0.251
327,16.437152,203.153.148.17,224.0.0.252,IGMPv2,46,Membership Report group 224.0.0.252
328,16.479523,SamsungElect_de:b8:86,Broadcast,ARP,60,Who has 192.168.153.38? (ARP Probe)
329,16.602333,Ubiquoss_5f:e6:16,Broadcast,ARP,60,Who has 203.153.146.231? Tell 203.153.146.238
330,16.699621,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
331,16.78295,203.153.148.17,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
332,16.855739,fe80::c803:b4be:872a:9448,ff02::1:ff28:fbee,ICMPv6,86,Neighbor Solicitation for fe80::3e52:82ff:fe28:fbee from 98:83:89:84:72:75
333,16.861221,192.168.153.192,224.0.0.251,IGMPv2,60,Membership Report group 224.0.0.251
334,16.906416,SamsungElect_89:04:5c,Broadcast,ARP,60,Who has 203.153.147.150? Tell 203.153.147.91
335,17.006026,fe80::7a3f:68bb:427b:c0f6,ff02::1:ffff:ad6d,ICMPv6,86,Neighbor Solicitation for fe80::86a9:3eff:feff:ad6d from 54:b2:03:e7:cf:08
336,17.022057,Ubiquoss_6e:eb:f2,ISL-Frame_07:70,0x0807,60,Ethernet II
337,17.124431,MTNElectroni_01:19:58,Broadcast,RLDP,60,Network Loop Detection
338,17.222579,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
339,17.22263,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
340,17.322637,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
341,17.365479,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
342,17.428943,ASUSTekCOMPU_12:54:1a,Broadcast,ARP,60,Who has 169.254.169.254? Tell 203.252.195.6
343,17.482371,SamsungElect_de:b8:86,Broadcast,ARP,60,Who has 192.168.153.38? (ARP Probe)
344,17.490609,203.153.148.17,104.18.32.115,TLSv1.2,123,Application Data
345,17.493358,104.18.32.115,203.153.148.17,TCP,60,443  >  51718 [ACK] Seq=1 Ack=70 Win=8 Len=0
346,17.621339,TpLinkTechno_e2:62:6c,Broadcast,ARP,60,Who has 192.168.153.53? (ARP Probe)
347,17.710437,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
348,17.788555,203.153.148.17,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
349,17.853256,fe80::c803:b4be:872a:9448,ff02::1:ff28:fbee,ICMPv6,86,Neighbor Solicitation for fe80::3e52:82ff:fe28:fbee from 98:83:89:84:72:75
350,17.906864,SamsungElect_89:04:5c,Broadcast,ARP,60,Who has 203.153.147.150? Tell 203.153.147.91
351,17.998893,fe80::7a3f:68bb:427b:c0f6,ff02::1:ffff:ad6d,ICMPv6,86,Neighbor Solicitation for fe80::86a9:3eff:feff:ad6d from 54:b2:03:e7:cf:08
352,18.13339,fe80::8669:93ff:fe8e:6b82,ff02::1:2,DHCPv6,161,Solicit XID: 0x376112 CID: 000300018469938e6b82 IAA: :: 
353,18.290273,fe80::77b:1dfc:40f9:9fde,ff02::c,UDP,718,49772  >  3702 Len=656
354,18.347173,HongRuiOptic_0a:3b:ee,Broadcast,RLDP,60,Network Loop Detection
355,18.484242,SamsungElect_de:b8:86,Broadcast,ARP,60,ARP Announcement for 192.168.153.38
356,18.661017,SamsungElect_84:85:6c,Broadcast,ARP,60,Who has 203.252.195.60? Tell 203.252.195.172
357,18.661017,SamsungElect_84:85:6c,Broadcast,ARP,60,Who has 203.252.195.74? Tell 203.252.195.172
358,18.792932,203.153.148.17,239.255.255.250,SSDP,217,M-SEARCH * HTTP/1.1 
359,18.809088,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
360,19.024096,Ubiquoss_6e:eb:f2,ISL-Frame_07:70,0x0807,60,Ethernet II
361,19.124466,MTNElectroni_01:19:58,Broadcast,RLDP,60,Network Loop Detection
362,19.182307,fe80::e26b:c508:e946:172f,ff02::fb,MDNS,105,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
363,19.225556,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
364,19.314824,SamsungElect_84:85:6c,Broadcast,ARP,60,Who has 203.252.195.60? Tell 203.252.195.172
365,19.314824,SamsungElect_84:85:6c,Broadcast,ARP,60,Who has 203.252.195.74? Tell 203.252.195.172
366,19.704203,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
367,19.725694,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
368,19.805889,fe80::ce32:6bd7:2be8:6bed,ff02::fb,MDNS,105,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
369,19.825564,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
370,19.936729,fe80::c803:b4be:872a:9448,ff02::1:ff28:fbee,ICMPv6,86,Neighbor Solicitation for fe80::3e52:82ff:fe28:fbee from 98:83:89:84:72:75
371,20.02652,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
372,20.058268,TpLinkTechno_e2:62:6c,ASUSTekCOMPU_1e:36:f1,ARP,60,Who has 192.168.153.64? Tell 192.168.153.53
373,20.158798,TpLinkTechno_e2:62:6c,ASUSTekCOMPU_1e:36:f1,ARP,60,Who has 192.168.153.64? Tell 192.168.153.53
374,20.193136,fe80::e26b:c508:e946:172f,ff02::fb,MDNS,105,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
375,20.295021,fe80::77b:1dfc:40f9:9fde,ff02::c,UDP,718,49772  >  3702 Len=656
376,20.319906,SamsungElect_84:85:6c,Broadcast,ARP,60,Who has 203.252.195.60? Tell 203.252.195.172
377,20.319906,SamsungElect_84:85:6c,Broadcast,ARP,60,Who has 203.252.195.74? Tell 203.252.195.172
378,20.358979,HongRuiOptic_0a:3b:ee,Broadcast,RLDP,60,Network Loop Detection
379,20.540041,79.110.62.149,203.252.195.170,TCP,60,46240  >  22 [SYN] Seq=0 Win=1024 Len=0
380,20.626675,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
381,20.703965,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
382,20.717963,Cisco_c3:cf:40,Broadcast,ARP,60,Who has 203.153.150.254? Tell 203.153.150.231
383,20.727307,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
384,20.82119,fe80::ce32:6bd7:2be8:6bed,ff02::fb,MDNS,105,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
385,20.847399,fe80::c803:b4be:872a:9448,ff02::1:ff28:fbee,ICMPv6,86,Neighbor Solicitation for fe80::3e52:82ff:fe28:fbee from 98:83:89:84:72:75
386,21.011635,192.168.153.208,224.0.0.251,MDNS,70,"Standard query 0x0000 A wpad.local, ""QM"" question"
387,21.011635,fe80::838b:9daf:3c0e:6964,ff02::fb,MDNS,90,"Standard query 0x0000 A wpad.local, ""QM"" question"
388,21.012467,fe80::838b:9daf:3c0e:6964,ff02::1:3,LLMNR,84,Standard query 0x1f55 A wpad
389,21.012467,192.168.153.208,224.0.0.252,LLMNR,64,Standard query 0x1f55 A wpad
390,21.025135,Ubiquoss_6e:eb:f2,ISL-Frame_07:70,0x0807,60,Ethernet II
391,21.124299,MTNElectroni_01:19:58,Broadcast,RLDP,60,Network Loop Detection
392,21.284237,104.18.32.115,203.153.148.17,TLSv1.2,78,Application Data
393,21.284483,203.153.148.17,104.18.32.115,TLSv1.2,82,Application Data
394,21.287923,104.18.32.115,203.153.148.17,TCP,60,443  >  51715 [ACK] Seq=25 Ack=29 Win=8 Len=0
395,21.326845,203.153.148.17,146.148.16.38,TCP,55,51684  >  443 [ACK] Seq=1 Ack=1 Win=1020 Len=1 [TCP segment of a reassembled PDU]
396,21.433063,fe80::838b:9daf:3c0e:6964,ff02::1:3,LLMNR,84,Standard query 0x1f55 A wpad
397,21.433063,192.168.153.208,224.0.0.252,LLMNR,64,Standard query 0x1f55 A wpad
398,21.594886,146.148.16.38,203.153.148.17,TCP,66,443  >  51684 [ACK] Seq=1 Ack=2 Win=249 Len=0 SLE=1 SRE=2
399,21.783898,TpLinkTechno_e2:62:6c,SamsungElect_9a:1b:c1,ARP,60,Who has 192.168.153.229? Tell 192.168.153.53
400,21.856377,fe80::c803:b4be:872a:9448,ff02::1:ff28:fbee,ICMPv6,86,Neighbor Solicitation for fe80::3e52:82ff:fe28:fbee from 98:83:89:84:72:75
401,21.884451,TpLinkTechno_e2:62:6c,SamsungElect_9a:1b:c1,ARP,60,Who has 192.168.153.229? Tell 192.168.153.53
402,21.902114,ExtremeNetwo_99:f3:e0,Broadcast,ARP,60,Who has 203.153.148.50? Tell 203.153.148.179
403,21.983629,SamsungElect_7d:70:1a,Broadcast,ARP,60,Who has 203.153.146.200? Tell 203.153.146.212
404,22.008909,192.168.153.208,224.0.0.251,MDNS,70,"Standard query 0x0000 A wpad.local, ""QM"" question"
405,22.008909,fe80::838b:9daf:3c0e:6964,ff02::fb,MDNS,90,"Standard query 0x0000 A wpad.local, ""QM"" question"
406,22.063875,ExtremeNetwo_9b:97:71,Broadcast,ARP,60,Who has 203.153.148.50? Tell 203.153.148.177
407,22.216092,ExtremeNetwo_99:f4:35,Broadcast,ARP,60,Who has 203.153.148.50? Tell 203.153.148.178
408,22.228481,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
409,22.228481,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
410,22.328882,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
411,22.369891,ExtremeNetwo_9a:57:87,Broadcast,ARP,60,Who has 203.153.148.50? Tell 203.153.148.180
412,22.370376,HongRuiOptic_0a:3b:ee,Broadcast,RLDP,60,Network Loop Detection
413,22.487422,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
414,22.731061,Cisco_c3:cf:40,Broadcast,ARP,60,Who has 203.153.150.254? Tell 203.153.150.231
415,22.821651,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
416,22.847128,fe80::38fc:6648:6013:a684,ff02::fb,MDNS,90,"Standard query 0x0000 A wpad.local, ""QM"" question"
417,22.847128,fe80::38fc:6648:6013:a684,ff02::fb,MDNS,90,"Standard query 0x0000 AAAA wpad.local, ""QM"" question"
418,22.847128,fe80::38fc:6648:6013:a684,ff02::1:3,LLMNR,84,Standard query 0x7fc6 A wpad
419,22.84751,fe80::38fc:6648:6013:a684,ff02::1:3,LLMNR,84,Standard query 0xefbf AAAA wpad
420,22.972554,SamsungElect_7d:70:1a,Broadcast,ARP,60,Who has 203.153.146.200? Tell 203.153.146.212
421,22.995091,192.168.153.208,224.0.0.251,MDNS,70,"Standard query 0x0000 A wpad.local, ""QM"" question"
422,22.995091,fe80::838b:9daf:3c0e:6964,ff02::fb,MDNS,90,"Standard query 0x0000 A wpad.local, ""QM"" question"
423,22.995448,fe80::838b:9daf:3c0e:6964,ff02::1:3,LLMNR,84,Standard query 0x9256 A wpad
424,22.995448,192.168.153.208,224.0.0.252,LLMNR,64,Standard query 0x9256 A wpad
425,23.026796,Ubiquoss_6e:eb:f2,ISL-Frame_07:70,0x0807,60,Ethernet II
426,23.119085,203.153.148.17,13.225.131.50,TCP,55,51776  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1 [TCP segment of a reassembled PDU]
427,23.12414,MTNElectroni_01:19:58,Broadcast,RLDP,60,Network Loop Detection
428,23.125678,13.225.131.50,203.153.148.17,TCP,66,443  >  51776 [ACK] Seq=1 Ack=2 Win=145 Len=0 SLE=1 SRE=2
429,23.258124,fe80::38fc:6648:6013:a684,ff02::1:3,LLMNR,84,Standard query 0xefbf AAAA wpad
430,23.258124,fe80::38fc:6648:6013:a684,ff02::1:3,LLMNR,84,Standard query 0x7fc6 A wpad
431,23.262687,SamsungElect_de:b8:86,Broadcast,ARP,60,Who has 192.168.153.254? Tell 192.168.153.38
432,23.364671,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
433,23.413839,fe80::838b:9daf:3c0e:6964,ff02::1:3,LLMNR,84,Standard query 0x9256 A wpad
434,23.413839,192.168.153.208,224.0.0.252,LLMNR,64,Standard query 0x9256 A wpad
435,23.416682,TpLinkTechno_e2:62:6c,RealtekSemic_68:5c:4c,ARP,60,Who has 192.168.153.205? Tell 192.168.153.53
436,23.517406,TpLinkTechno_e2:62:6c,RealtekSemic_68:5c:4c,ARP,60,Who has 192.168.153.205? Tell 192.168.153.53
437,23.700238,MicroStarINT_45:36:17,Broadcast,ARP,60,Who has 203.153.148.197? Tell 203.153.148.62
438,23.718571,fe80::b485:5f6c:8424:105d,ff02::fb,MDNS,105,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
439,23.783593,203.153.148.17,203.252.192.1,DNS,81,Standard query 0xd997 A config.edge.skype.com
440,23.785848,203.252.192.1,203.153.148.17,DNS,241,Standard query response 0xd997 A config.edge.skype.com CNAME config.edge.skype.com.trafficmanager.net CNAME l-0007.config.skype.com CNAME config-edge-skype.l-0007.l-msedge.net CNAME l-0007.l-msedge.net A 13.107.42.16
441,23.787027,203.153.148.17,13.107.42.16,TCP,66,51809  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
442,23.798469,13.107.42.16,203.153.148.17,TCP,66,"443  >  51809 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
443,23.79858,203.153.148.17,13.107.42.16,TCP,54,51809  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
444,23.79899,203.153.148.17,13.107.42.16,TLSv1.2,557,Client Hello (SNI=config.edge.skype.com)
445,23.809469,13.107.42.16,203.153.148.17,TCP,60,443  >  51809 [ACK] Seq=1 Ack=504 Win=4194048 Len=0
446,23.811309,13.107.42.16,203.153.148.17,TLSv1.2,208,"Server Hello, Change Cipher Spec, Encrypted Handshake Message"
447,23.811363,203.153.148.17,13.107.42.16,TCP,54,51809  >  443 [ACK] Seq=504 Ack=155 Win=261888 Len=0
448,23.812172,203.153.148.17,13.107.42.16,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
449,23.825417,13.107.42.16,203.153.148.17,TCP,60,443  >  51809 [ACK] Seq=155 Ack=555 Win=4193792 Len=0
450,23.827577,203.153.148.17,13.107.42.16,TLSv1.2,141,Application Data
451,23.828303,13.107.42.16,203.153.148.17,TLSv1.2,123,Application Data
452,23.828327,203.153.148.17,13.107.42.16,TCP,54,51809  >  443 [ACK] Seq=642 Ack=224 Win=261888 Len=0
453,23.828368,203.153.148.17,13.107.42.16,TLSv1.2,92,Application Data
454,23.832635,203.153.148.17,13.107.42.16,TLSv1.2,247,Application Data
455,23.846766,fe80::38fc:6648:6013:a684,ff02::fb,MDNS,90,"Standard query 0x0000 AAAA wpad.local, ""QM"" question"
456,23.846766,fe80::38fc:6648:6013:a684,ff02::fb,MDNS,90,"Standard query 0x0000 A wpad.local, ""QM"" question"
457,23.854493,13.107.42.16,203.153.148.17,TCP,60,443  >  51809 [ACK] Seq=224 Ack=642 Win=4193792 Len=0
458,23.857308,13.107.42.16,203.153.148.17,TCP,60,[TCP Previous segment not captured] 443  >  51809 [ACK] Seq=262 Ack=680 Win=4193792 Len=0
459,23.858446,13.107.42.16,203.153.148.17,TCP,92,"[TCP Out-Of-Order] 443  >  51809 [PSH, ACK] Seq=224 Ack=642 Win=4193792 Len=38"
460,23.858506,203.153.148.17,13.107.42.16,TCP,54,51809  >  443 [ACK] Seq=873 Ack=262 Win=261632 Len=0
461,23.864477,13.107.42.16,203.153.148.17,TCP,60,443  >  51809 [ACK] Seq=262 Ack=873 Win=4193536 Len=0
462,23.972918,SamsungElect_7d:70:1a,Broadcast,ARP,60,Who has 203.153.146.200? Tell 203.153.146.212
463,24.003137,192.168.153.208,224.0.0.251,MDNS,70,"Standard query 0x0000 A wpad.local, ""QM"" question"
464,24.003137,fe80::838b:9daf:3c0e:6964,ff02::fb,MDNS,90,"Standard query 0x0000 A wpad.local, ""QM"" question"
465,24.102314,13.107.42.16,203.153.148.17,TCP,1514,443  >  51809 [ACK] Seq=262 Ack=873 Win=4193536 Len=1460 [TCP segment of a reassembled PDU]
466,24.102314,13.107.42.16,203.153.148.17,TLSv1.2,108,Application Data
467,24.102402,203.153.148.17,13.107.42.16,TCP,54,51809  >  443 [ACK] Seq=873 Ack=1776 Win=262144 Len=0
468,24.103298,13.107.42.16,203.153.148.17,TLSv1.2,92,Application Data
469,24.103349,203.153.148.17,13.107.42.16,TCP,54,51809  >  443 [ACK] Seq=873 Ack=1814 Win=261888 Len=0
470,24.232416,203.153.146.238,224.0.0.18,VRRP,60,Announcement (v3)
471,24.258331,fe80::77b:1dfc:40f9:9fde,ff02::c,UDP,718,49772  >  3702 Len=656
472,24.351272,HongRuiOptic_0a:3b:ee,Broadcast,RLDP,60,Network Loop Detection
473,24.367141,ASUSTekCOMPU_c5:d1:91,Broadcast,ARP,60,Who has 203.153.147.78? Tell 203.153.147.19
474,24.383158,fe80::77b:1dfc:40f9:9fde,ff02::c,UDP,718,49772  >  3702 Len=656
475,24.444341,203.153.148.17,168.126.63.1,DNS,75,Standard query 0x7d62 A mail.google.com
476,24.444557,203.153.148.17,168.126.63.1,DNS,75,Standard query 0x389d HTTPS mail.google.com
477,24.447665,168.126.63.1,203.153.148.17,DNS,91,Standard query response 0x7d62 A mail.google.com A 142.251.222.37
478,24.447665,168.126.63.1,203.153.148.17,DNS,125,Standard query response 0x389d HTTPS mail.google.com SOA ns1.google.com
